title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
2-комнатная квартира · 111.6 м² · 10/11 этаж,68 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 60 — Абая-Момышулы",2-комнатная квартира,111.6 м²,10,11,Нет,Нет
2-комнатная квартира · 48.2 м² · 12/12 этаж,34 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 54 — Абая",2-комнатная квартира,48.2 м²,12,12,Нет,Нет
1-комнатная квартира · 43 м² · 5/10 этаж,27 000 000〒,"Ауэзовский р-н, мкр Аксай-5 25",1-комнатная квартира,43 м²,5,10,Нет,Нет
2-комнатная квартира · 46 м² · 4/4 этаж,29 500 000〒,"Ауэзовский р-н, мкр №5 9 — Абая- алтынсарина",2-комнатная квартира,46 м²,4,4,Нет,Нет
3-комнатная квартира · 75.6 м² · 7/10 этаж,59 500 000〒,"Ауэзовский р-н, мкр №12 26",3-комнатная квартира,75.6 м²,7,10,Нет,Нет
3-комнатная квартира · 60 м² · 4/4 этаж,32 500 000〒,"Ауэзовский р-н, мкр Мамыр, Спортивная 10 — По Жандосова дальше Шаймерденова",3-комнатная квартира,60 м²,4,4,Нет,Нет
1-комнатная квартира · 40 м² · 9/9 этаж,29 000 000〒,"Ауэзовский р-н, мкр Аксай-4 39",1-комнатная квартира,40 м²,9,9,Нет,Нет
3-комнатная квартира · 58 м² · 10/13 этаж,41 000 000〒,"Ауэзовский р-н, Кабдолова — проспект Алтынсарина",3-комнатная квартира,58 м²,10,13,Нет,Да
2-комнатная квартира · 60 м² · 4/10 этаж,50 000 000〒,"Ауэзовский р-н, Толе би 285/8 к3",2-комнатная квартира,60 м²,4,10,Нет,Да
2-комнатная квартира · 52.3 м² · 5/5 этаж,41 000 000〒,"Ауэзовский р-н, мкр Жетысу-4 — Абая-Момышулы",2-комнатная квартира,52.3 м²,5,5,Нет,Нет
3-комнатная квартира · 84 м² · 7/10 этаж,65 000 000〒,"Ауэзовский р-н, Навои 58/1",3-комнатная квартира,84 м²,7,10,Нет,Да
3-комнатная квартира · 60 м² · 1/4 этаж,36 000 000〒,"Ауэзовский р-н, мкр №6 45 — Саина- Шаляпина",3-комнатная квартира,60 м²,1,4,Нет,Нет
2-комнатная квартира · 60 м² · 5/9 этаж,40 000 000〒,"Ауэзовский р-н, Мкр Аксай, Б. Момышулы 25",2-комнатная квартира,60 м²,5,9,Нет,Да
2-комнатная квартира · 45 м² · 1/4 этаж,29 000 000〒,"Ауэзовский р-н, мкр №5 36",2-комнатная квартира,45 м²,1,4,Нет,Нет
2-комнатная квартира · 73 м² · 11/16 этаж,59 000 000〒,"Ауэзовский р-н, Утеген батыра 11/5",2-комнатная квартира,73 м²,11,16,Нет,Да
2-комнатная квартира · 48 м² · 9/13 этаж,26 500 000〒,"Ауэзовский р-н, Райымбека 348/1",2-комнатная квартира,48 м²,9,13,Нет,Да
3-комнатная квартира · 60 м² · 3/4 этаж,35 000 000〒,"Ауэзовский р-н, мкр №6 41 — Шаляпина- Койчуманова",3-комнатная квартира,60 м²,3,4,Нет,Нет
3-комнатная квартира · 81.3 м² · 1/5 этаж,48 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 30 — Навои   - Токтабаева",3-комнатная квартира,81.3 м²,1,5,Нет,Нет
1-комнатная квартира · 61.9 м² · 3/16 этаж,44 500 000〒,"Ауэзовский р-н, Навои",1-комнатная квартира,61.9 м²,3,16,Нет,Да
3-комнатная квартира · 68 м² · 2/9 этаж,45 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 8 — Момышулы абая",3-комнатная квартира,68 м²,2,9,Нет,Нет
2-комнатная квартира · 51 м² · 1/3 этаж,63 000 000〒,"Ауэзовский р-н, мкр Таугуль-3, Шаймерденова 32",2-комнатная квартира,51 м²,1,3,Нет,Да
3-комнатная квартира · 78.2 м² · 5/10 этаж,46 999 000〒,"Ауэзовский р-н, мкр Аксай-5 — Жубанова Момышулы(рынок Арыстан )",3-комнатная квартира,78.2 м²,5,10,Нет,Нет
1-комнатная квартира · 42 м² · 8/9 этаж,33 500 000〒,"Ауэзовский р-н, мкр №2 55 — проспект Правда угол ул. Домостроительная",1-комнатная квартира,42 м²,8,9,Нет,Нет
2-комнатная квартира · 48 м² · 5/12 этаж,36 800 000〒,"Ауэзовский р-н, Тастак-1 м-н 22",2-комнатная квартира,48 м²,5,12,Нет,Да
4-комнатная квартира · 130 м² · 9/21 этаж,127 000 000〒,"Ауэзовский р-н, Аскарова 8 — Саина",4-комнатная квартира,130 м²,9,21,Нет,Да
3-комнатная квартира · 80 м² · 9/12 этаж,60 000 000〒,"Ауэзовский р-н, Тастак-1 м-н",3-комнатная квартира,80 м²,9,12,Нет,Да
2-комнатная квартира · 53 м² · 1/5 этаж,32 900 000〒,"Ауэзовский р-н, мкр Таугуль, Ыкылас 7",2-комнатная квартира,53 м²,1,5,Нет,Нет
2-комнатная квартира · 43.4 м² · 2/6 этаж,33 500 000〒,"Ауэзовский р-н, мкр Таугуль-3, Жандосова 184в/1 — Угол Саина, срочно",2-комнатная квартира,43.4 м²,2,6,Нет,Нет
1-комнатная квартира · 33 м² · 2/5 этаж,26 000 000〒,"Ауэзовский р-н, мкр Тастак-1 — Ул Толе ли - Фурката",1-комнатная квартира,33 м²,2,5,Нет,Нет
1-комнатная квартира · 37 м² · 8/10 этаж,27 900 000〒,"Ауэзовский р-н, мкр Аксай-5, Мкр Аксай, Б. Момышулы 25 — Жубанова",1-комнатная квартира,37 м²,8,10,Нет,Да
3-комнатная квартира · 80 м² · 9/9 этаж,49 900 000〒,"Ауэзовский р-н, мкр Жетысу-2 — Абая- Саина",3-комнатная квартира,80 м²,9,9,Нет,Нет
3-комнатная квартира · 70 м² · 6/9 этаж,56 000 000〒,"Ауэзовский р-н, мкр Сайран 2 — Матазалки",3-комнатная квартира,70 м²,6,9,Нет,Нет
1-комнатная квартира · 41 м² · 5/5 этаж,21 600 000〒,"Ауэзовский р-н, мкр Аксай-3 — Момышулы",1-комнатная квартира,41 м²,5,5,Нет,Нет
4-комнатная квартира · 87 м² · 5/5 этаж,43 500 000〒,"Ауэзовский р-н, мкр Аксай-3А — Ул Яссауи - Ул Толе би",4-комнатная квартира,87 м²,5,5,Нет,Нет
1-комнатная квартира · 35 м² · 5/5 этаж,24 500 000〒,"Ауэзовский р-н, мкр Аксай-5 7 — Момышулы-Жубанова",1-комнатная квартира,35 м²,5,5,Нет,Нет
3-комнатная квартира · 77.7 м² · 9/9 этаж,44 000 000〒,"Ауэзовский р-н, мкр Аксай-3Б 30а",3-комнатная квартира,77.7 м²,9,9,Нет,Нет
3-комнатная квартира · 66 м² · 5/5 этаж,38 000 000〒,"Ауэзовский р-н, мкр Таугуль 40 — жандосова",3-комнатная квартира,66 м²,5,5,Нет,Нет
2-комнатная квартира · 44.7 м² · 1/4 этаж,30 500 000〒,"Ауэзовский р-н, мкр №9 — Шаляпина береговой",2-комнатная квартира,44.7 м²,1,4,Нет,Нет
1-комнатная квартира · 22 м² · 3/5 этаж,15 500 000〒,"Ауэзовский р-н, Утеген батыра 71А — рядом ГрандПарк и Рувд",1-комнатная квартира,22 м²,3,5,Нет,Нет
3-комнатная квартира · 86.4 м² · 2/18 этаж,86 000 000〒,"Ауэзовский р-н, мкр Сайран 5 — Утеген Батыра 11 Г",3-комнатная квартира,86.4 м²,2,18,Нет,Нет
2-комнатная квартира · 61 м² · 13/16 этаж,45 000 000〒,"Ауэзовский р-н, Навои 37 — Жандосова",2-комнатная квартира,61 м²,13,16,Нет,Нет
2-комнатная квартира · 65.9 м² · 10/13 этаж,38 500 000〒,"Ауэзовский р-н, мкр Аксай-5, Садвакасова 3б",2-комнатная квартира,65.9 м²,10,13,Нет,Да
2-комнатная квартира · 75 м² · 3/9 этаж,65 000 000〒,"Ауэзовский р-н, Алтынсарина 40г — Правда Куанышбаева",2-комнатная квартира,75 м²,3,9,Нет,Да
2-комнатная квартира · 61.3 м² · 9/13 этаж,55 500 000〒,"Ауэзовский р-н, 3 микрорайон 21/1 — Саина Абая",2-комнатная квартира,61.3 м²,9,13,Нет,Да
2-комнатная квартира · 66.7 м² · 12/13 этаж,53 000 000〒,"Ауэзовский р-н, Абая 21/1 — Саина",2-комнатная квартира,66.7 м²,12,13,Нет,Да
4-комнатная квартира · 89.2 м² · 6/9 этаж,56 000 000〒,"Ауэзовский р-н, мкр Аксай-4 — Улугбека",4-комнатная квартира,89.2 м²,6,9,Нет,Нет
1-комнатная квартира · 43.2 м² · 11/16 этаж,29 500 000〒,"Ауэзовский р-н, Утеген батыра 11 — Толе Би",1-комнатная квартира,43.2 м²,11,16,Нет,Да
2-комнатная квартира · 47 м² · 4/4 этаж,26 000 000〒,"Ауэзовский р-н, мкр №3 16",2-комнатная квартира,47 м²,4,4,Нет,Нет
2-комнатная квартира · 64 м² · 6/13 этаж,53 000 000〒,"Ауэзовский р-н, Шаляпина саина 1/18",2-комнатная квартира,64 м²,6,13,Нет,Да
2-комнатная квартира · 44 м² · 4/4 этаж,24 000 000〒,"Ауэзовский р-н, мкр №7 — Абая Правды",2-комнатная квартира,44 м²,4,4,Нет,Нет
2-комнатная квартира · 50.3 м² · 1/17 этаж,33 500 000〒,"Ауэзовский р-н, Жандосова 150/2",2-комнатная квартира,50.3 м²,1,17,Нет,Да
2-комнатная квартира · 56.3 м² · 3/10 этаж,48 000 000〒,"Ауэзовский р-н, мкр №12, 12-й мкрн 26 — Шаляпина  правда",2-комнатная квартира,56.3 м²,3,10,Нет,Да
2-комнатная квартира · 78.5 м² · 7/9 этаж,39 499 000〒,"Ауэзовский р-н, мкр Аксай-1А 27 — Райымбека Яссауи",2-комнатная квартира,78.5 м²,7,9,Нет,Нет
3-комнатная квартира · 66.3 м² · 1/5 этаж,42 000 000〒,"Ауэзовский р-н, мкр №9 69Б",3-комнатная квартира,66.3 м²,1,5,Нет,Нет
1-комнатная квартира · 44.7 м² · 6/13 этаж,25 000 000〒,"Ауэзовский р-н, Райымбека 348/1 — Оз.Сайран, р.Большая Алматинка",1-комнатная квартира,44.7 м²,6,13,Нет,Нет
3-комнатная квартира · 64 м² · 4/5 этаж,41 500 000〒,"Ауэзовский р-н, мкр №9 69б — Саина-Джандосова",3-комнатная квартира,64 м²,4,5,Нет,Нет
1-комнатная квартира · 44.63 м² · 5/13 этаж,25 000 000〒,"Ауэзовский р-н, Райымбека 348/1 — Толе би - оз. Сайран",1-комнатная квартира,44.63 м²,5,13,Нет,Нет
3-комнатная квартира · 60 м² · 1/4 этаж,34 500 000〒,"Ауэзовский р-н, мкр №5 9 — Абая Алтынсарина",3-комнатная квартира,60 м²,1,4,Нет,Нет
3-комнатная квартира · 67 м² · 1/12 этаж,39 900 000〒,"Ауэзовский р-н, мкр Аксай-1 — Ул Толе би - Ул Момышулы",3-комнатная квартира,67 м²,1,12,Нет,Нет
3-комнатная квартира · 84 м² · 7/13 этаж,60 500 000〒,"Ауэзовский р-н, Nest Grand, Шаляпина 1/18 к.1 — Саина Люмир",3-комнатная квартира,84 м²,7,13,Нет,Да
1-комнатная квартира · 30.7 м² · 10/10 этаж,28 000 000〒,"Ауэзовский р-н, Толе би 285/8 — Утеген Батыра",1-комнатная квартира,30.7 м²,10,10,Нет,Да
4-комнатная квартира · 73.9 м² · 1/4 этаж,42 000 000〒,"Ауэзовский р-н, мкр №9, ул. Жандосова — ул. Саина",4-комнатная квартира,73.9 м²,1,4,Нет,Нет
2-комнатная квартира · 51.6 м² · 4/5 этаж,40 000 000〒,"Ауэзовский р-н, мкр Аксай-3А 46",2-комнатная квартира,51.6 м²,4,5,Нет,Нет
4-комнатная квартира · 82 м² · 2/5 этаж,52 000 000〒,"Ауэзовский р-н, мкр Аксай-3А 64",4-комнатная квартира,82 м²,2,5,Нет,Нет
3-комнатная квартира · 65.5 м² · 2/4 этаж,37 000 000〒,"Ауэзовский р-н, мкр №9 — Берегового-Юрия Кима",3-комнатная квартира,65.5 м²,2,4,Нет,Нет
3-комнатная квартира · 100 м² · 4/10 этаж,70 000 000〒,"Ауэзовский р-н, мкр Аксай-1 — Райымбека-Сайна",3-комнатная квартира,100 м²,4,10,Нет,Да
2-комнатная квартира · 45 м² · 3/4 этаж,29 000 000〒,"Ауэзовский р-н, мкр №10",2-комнатная квартира,45 м²,3,4,Нет,Нет
3-комнатная квартира · 62 м² · 3/4 этаж,38 700 000〒,"Ауэзовский р-н, мкр №4 16",3-комнатная квартира,62 м²,3,4,Нет,Нет
1-комнатная квартира · 31 м² · 4/4 этаж,24 000 000〒,"Ауэзовский р-н, мкр №4",1-комнатная квартира,31 м²,4,4,Нет,Нет
2-комнатная квартира · 66.6 м² · 9/9 этаж,47 000 000〒,"Ауэзовский р-н, мкр Мамыр-4 307",2-комнатная квартира,66.6 м²,9,9,Нет,Нет
4-комнатная квартира · 115.6 м² · 2/17 этаж,77 500 000〒,"Ауэзовский р-н, Жандосова 144/1",4-комнатная квартира,115.6 м²,2,17,Нет,Да
3-комнатная квартира · 151 м² · 5/6 этаж,75 000 000〒,"Ауэзовский р-н, мкр Мамыр-3 4а",3-комнатная квартира,151 м²,5,6,Нет,Нет
3-комнатная квартира · 123 м² · 9/11 этаж,68 000 000〒,"Ауэзовский р-н, мкр Жетысу-3",3-комнатная квартира,123 м²,9,11,Нет,Нет
2-комнатная квартира · 65 м² · 1/9 этаж,44 000 000〒,"Ауэзовский р-н, мкр Таугуль-1 82 — Сулейменова",2-комнатная квартира,65 м²,1,9,Нет,Нет
2-комнатная квартира · 42.8 м² · 4/4 этаж,28 500 000〒,"Ауэзовский р-н, мкр №1 48",2-комнатная квартира,42.8 м²,4,4,Нет,Нет
2-комнатная квартира · 51 м² · 2/12 этаж,49 000 000〒,"Ауэзовский р-н, мкр Таугуль-1, Сулейменова 18",2-комнатная квартира,51 м²,2,12,Нет,Да
3-комнатная квартира · 108 м² · 11/11 этаж,62 500 000〒,"Ауэзовский р-н, мкр Жетысу-3 59",3-комнатная квартира,108 м²,11,11,Нет,Нет
1-комнатная квартира · 33 м² · 4/5 этаж,28 888 888〒,"Ауэзовский р-н, мкр №6 — Вдоль Абая",1-комнатная квартира,33 м²,4,5,Нет,Нет
3-комнатная квартира · 114 м² · 4/10 этаж,68 500 000〒,"Ауэзовский р-н, мкр Таугуль-1 52б",3-комнатная квартира,114 м²,4,10,Нет,Нет
2-комнатная квартира · 56 м² · 9/9 этаж,35 000 000〒,"Ауэзовский р-н, мкр Мамыр-4",2-комнатная квартира,56 м²,9,9,Нет,Нет
2-комнатная квартира · 90.4 м² · 11/16 этаж,53 000 000〒,"Ауэзовский р-н, Жазылбека",2-комнатная квартира,90.4 м²,11,16,Нет,Да
3-комнатная квартира · 66 м² · 8/9 этаж,47 000 000〒,"Ауэзовский р-н, Толе би — Утеген батыра",3-комнатная квартира,66 м²,8,9,Нет,Нет
3-комнатная квартира · 100 м² · 14/17 этаж,67 000 000〒,"Ауэзовский р-н, Утеген батыра — Толе би / Утеген батыр",3-комнатная квартира,100 м²,14,17,Нет,Да
1-комнатная квартира · 45.3 м² · 4/9 этаж,35 000 000〒,"Ауэзовский р-н, Утеген батыра 11",1-комнатная квартира,45.3 м²,4,9,Нет,Да
2-комнатная квартира · 46 м² · 10/13 этаж,34 000 000〒,"Ауэзовский р-н, Райымбека 348/1",2-комнатная квартира,46 м²,10,13,Нет,Да
3-комнатная квартира · 62.7 м² · 1/5 этаж,33 000 000〒,"Ауэзовский р-н, Таугуль 11 — Ясауи",3-комнатная квартира,62.7 м²,1,5,Нет,Нет
1-комнатная квартира · 17 м² · 3/5 этаж,12 000 000〒,"Ауэзовский р-н, Жубанова 13",1-комнатная квартира,17 м²,3,5,Нет,Нет
2-комнатная квартира · 86 м² · 7/16 этаж,67 000 000〒,"Ауэзовский р-н, Навои 37 — Жандосова",2-комнатная квартира,86 м²,7,16,Нет,Да
2-комнатная квартира · 55.4 м² · 2/3 этаж,45 500 000〒,"Ауэзовский р-н, Мкр Куаныш 11/12 — Саина Жандосова",2-комнатная квартира,55.4 м²,2,3,Нет,Нет
2-комнатная квартира · 43.3 м² · 5/5 этаж,32 000 000〒,"Ауэзовский р-н, мкр Сайран, Утеген Батыра 90 — Кабдолова",2-комнатная квартира,43.3 м²,5,5,Нет,Нет
1-комнатная квартира · 41 м² · 2/16 этаж,35 000 000〒,"Ауэзовский р-н, Навои 37",1-комнатная квартира,41 м²,2,16,Нет,Да
2-комнатная квартира · 52.5 м² · 5/7 этаж,46 000 000〒,"Ауэзовский р-н, 1-микрорайон",2-комнатная квартира,52.5 м²,5,7,Нет,Нет
3-комнатная квартира · 76.2 м² · 2/8 этаж,39 000 000〒,"Ауэзовский р-н, Райымбека 508 — Сайна",3-комнатная квартира,76.2 м²,2,8,Нет,Нет
2-комнатная квартира · 60.6 м² · 8/12 этаж,43 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 50",2-комнатная квартира,60.6 м²,8,12,Нет,Нет
2-комнатная квартира · 49.6 м² · 6/7 этаж,41 500 000〒,"Ауэзовский р-н, 1-микрорайон",2-комнатная квартира,49.6 м²,6,7,Нет,Нет
2-комнатная квартира · 70 м² · 14/17 этаж,47 000 000〒,"Ауэзовский р-н, Мамыр 1 29/8 — Шаляпина Момышулы",2-комнатная квартира,70 м²,14,17,Нет,Да
2-комнатная квартира · 62 м² · 3/5 этаж,37 800 000〒,"Ауэзовский р-н, мкр Аксай-3, Ақсай-3 ш/а. 21 — Момышұлы маречка",2-комнатная квартира,62 м²,3,5,Нет,Нет
2-комнатная квартира · 53 м² · 6/12 этаж,33 500 000〒,"Ауэзовский р-н, мкр Аксай-1А 13 — Толе би/Момышулы",2-комнатная квартира,53 м²,6,12,Нет,Нет
3-комнатная квартира · 90.8 м² · 7/16 этаж,80 000 000〒,"Ауэзовский р-н, мкр Таугуль-1, Навои 9/1",3-комнатная квартира,90.8 м²,7,16,Нет,Да
2-комнатная квартира · 78 м² · 2/12 этаж,48 000 000〒,"Ауэзовский р-н, Толе би 298/7 — Утеген батыра",2-комнатная квартира,78 м²,2,12,Нет,Да
2-комнатная квартира · 59.5 м² · 9/9 этаж,41 000 000〒,"Ауэзовский р-н, мкр Жетысу-2 56",2-комнатная квартира,59.5 м²,9,9,Нет,Нет
3-комнатная квартира · 72 м² · 1/9 этаж,50 000 000〒,"Ауэзовский р-н, мкр Жетысу-2 — ул Саина (между ул Улугбека и ул Абая",3-комнатная квартира,72 м²,1,9,Нет,Нет
2-комнатная квартира · 36 м² · 3/4 этаж,20 000 000〒,"Ауэзовский р-н, мкр №7 — Абая Правды",2-комнатная квартира,36 м²,3,4,Да,Нет
2-комнатная квартира · 56 м² · 9/9 этаж,33 500 000〒,"Ауэзовский р-н, мкр Жетысу-3",2-комнатная квартира,56 м²,9,9,Нет,Нет
3-комнатная квартира · 97 м² · 2/10 этаж,90 000 000〒,"Ауэзовский р-н, мкр Мамыр, Афцинао 4",3-комнатная квартира,97 м²,2,10,Нет,Да
3-комнатная квартира · 104.5 м² · 6/16 этаж,69 900 000〒,"Ауэзовский р-н, Навои 39",3-комнатная квартира,104.5 м²,6,16,Нет,Да
3-комнатная квартира · 60 м² · 2/4 этаж,52 000 000〒,"Ауэзовский р-н, мкр №9 44 — Юрия Кима",3-комнатная квартира,60 м²,2,4,Нет,Нет
1-комнатная квартира · 56 м² · 12/12 этаж,39 500 000〒,"Ауэзовский р-н, мкр Таугуль-1, Сулейменова 24а",1-комнатная квартира,56 м²,12,12,Нет,Да
2-комнатная квартира · 69 м² · 8/10 этаж,42 000 000〒,"Ауэзовский р-н, мкр Сайран, Толе би",2-комнатная квартира,69 м²,8,10,Нет,Да
2-комнатная квартира · 52.6 м² · 9/13 этаж,43 500 000〒,"Ауэзовский р-н, Утеген батыра 17б",2-комнатная квартира,52.6 м²,9,13,Нет,Да
2-комнатная квартира · 41.7 м² · 10/10 этаж,30 000 000〒,"Ауэзовский р-н, Мкр Аксай, Б. Момышулы 25",2-комнатная квартира,41.7 м²,10,10,Нет,Да
1-комнатная квартира · 24 м² · 5/5 этаж,13 600 000〒,"Ауэзовский р-н, Утеген батыра 71а — Кабдолова",1-комнатная квартира,24 м²,5,5,Нет,Нет
1-комнатная квартира · 46 м² · 3/12 этаж,27 000 000〒,"Ауэзовский р-н, ЖК ADELE 348/1 — Райымбека Емцова",1-комнатная квартира,46 м²,3,12,Нет,Да
1-комнатная квартира · 37 м² · 4/5 этаж,29 500 000〒,"Ауэзовский р-н, мкр Мамыр-1 11 — Шаляпина момышулы",1-комнатная квартира,37 м²,4,5,Нет,Нет
3-комнатная квартира · 74.8 м² · 3/9 этаж,54 500 000〒,"Ауэзовский р-н, мкр Мамыр-4 297 — С мебелью,с техникой!",3-комнатная квартира,74.8 м²,3,9,Нет,Нет
1-комнатная квартира · 52.4 м² · 1/12 этаж,35 500 000〒,"Ауэзовский р-н, Утеген батыра",1-комнатная квартира,52.4 м²,1,12,Нет,Да
1-комнатная квартира · 36.2 м² · 12/12 этаж,23 000 000〒,"Ауэзовский р-н, мкр Аксай-1А 8",1-комнатная квартира,36.2 м²,12,12,Нет,Нет
2-комнатная квартира · 60 м² · 9/10 этаж,39 900 000〒,"Ауэзовский р-н, мкр Жетысу-4 — Абая - Момышулы",2-комнатная квартира,60 м²,9,10,Нет,Нет
1-комнатная квартира · 50 м² · 8/17 этаж,38 900 000〒,"Ауэзовский р-н, Мамыр-1 29",1-комнатная квартира,50 м²,8,17,Нет,Да
2-комнатная квартира · 69.5 м² · 5/12 этаж,43 000 000〒,"Ауэзовский р-н, мкр Жетысу-3 53 — Абая-Момышулы",2-комнатная квартира,69.5 м²,5,12,Нет,Нет
2-комнатная квартира · 75 м² · 12/12 этаж,38 000 000〒,"Ауэзовский р-н, Толе би 298/7 — Только за НАЛИЧКУ - цена окончательная",2-комнатная квартира,75 м²,12,12,Нет,Да
4-комнатная квартира · 95 м² · 12/13 этаж,91 000 000〒,"Ауэзовский р-н, Саина",4-комнатная квартира,95 м²,12,13,Нет,Да
2-комнатная квартира · 53.9 м² · 8/16 этаж,41 500 000〒,"Ауэзовский р-н, Навои 7",2-комнатная квартира,53.9 м²,8,16,Нет,Нет
2-комнатная квартира · 49 м² · 13/15 этаж,43 900 000〒,"Ауэзовский р-н, Жандосова 94А",2-комнатная квартира,49 м²,13,15,Нет,Да
3-комнатная квартира · 125 м² · 7/17 этаж,125 000 000〒,"Ауэзовский р-н, Микрорайон Мамыр-1 26/1",3-комнатная квартира,125 м²,7,17,Нет,Да
2-комнатная квартира · 50.8 м² · 5/10 этаж,60 000 000〒,"Ауэзовский р-н, мкр Таугуль-1 52",2-комнатная квартира,50.8 м²,5,10,Нет,Нет
5-комнатная квартира · 224.2 м² · 9/9 этаж,88 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 14",5-комнатная квартира,224.2 м²,9,9,Нет,Нет
3-комнатная квартира · 61.8 м² · 4/4 этаж,29 999 999〒,"Ауэзовский р-н, Саина 24 — Саина - Кабдолова",3-комнатная квартира,61.8 м²,4,4,Нет,Нет
3-комнатная квартира · 106 м² · 9/10 этаж,51 500 000〒,"Ауэзовский р-н, мкр Аксай-5 1 — Момышулы  -Жубанова",3-комнатная квартира,106 м²,9,10,Нет,Нет
1-комнатная квартира · 55 м² · 8/9 этаж,32 830 000〒,"Ауэзовский р-н, мкр Аксай-4 123 — Жубанова- Саина",1-комнатная квартира,55 м²,8,9,Нет,Да
1-комнатная квартира · 36.3 м² · 1/12 этаж,30 500 000〒,"Ауэзовский р-н, мкр Жетысу-1 28а — Отличная квартира для жизни и инвестиций!",1-комнатная квартира,36.3 м²,1,12,Нет,Да
3-комнатная квартира · 57 м² · 1/4 этаж,36 000 000〒,"Ауэзовский р-н, мкр №9 20 — Сайна Шаляпина",3-комнатная квартира,57 м²,1,4,Нет,Нет
3-комнатная квартира · 66.2 м² · 10/10 этаж,37 500 000〒,"Ауэзовский р-н, Толе би 285 — Пр.Утеген батыра, Сайран",3-комнатная квартира,66.2 м²,10,10,Нет,Да
1-комнатная квартира · 34.3 м² · 5/5 этаж,25 000 000〒,"Ауэзовский р-н, мкр Таугуль-1 58 — Сулейменова и Пятницкого",1-комнатная квартира,34.3 м²,5,5,Нет,Нет
2-комнатная квартира · 45 м² · 1/4 этаж,26 000 000〒,"Ауэзовский р-н, мкр №10 — Алтынсарина Шаляпина",2-комнатная квартира,45 м²,1,4,Нет,Нет
1-комнатная квартира · 20 м² · 4/5 этаж,15 500 000〒,"Ауэзовский р-н, Утеген Батыра 73 — Кабдолова Утеген Батыра",1-комнатная квартира,20 м²,4,5,Нет,Нет
2-комнатная квартира · 51.2 м² · 3/12 этаж,40 000 000〒,"Ауэзовский р-н, Абая 55 — Абая Момышулы",2-комнатная квартира,51.2 м²,3,12,Нет,Да
4-комнатная квартира · 183 м² · 1/5 этаж,93 000 000〒,"Ауэзовский р-н, мкр Таугуль-2 2",4-комнатная квартира,183 м²,1,5,Нет,Нет
2-комнатная квартира · 60.5 м² · 11/12 этаж,71 000 000〒,"Ауэзовский р-н, Утеген батыра 11 — Толе би",2-комнатная квартира,60.5 м²,11,12,Нет,Да
3-комнатная квартира · 61.5 м² · 2/4 этаж,53 000 000〒,"Ауэзовский р-н, мкр №9 28 — Шаляпина берегового",3-комнатная квартира,61.5 м²,2,4,Нет,Нет
1-комнатная квартира · 35.4 м² · 7/9 этаж,25 500 000〒,"Ауэзовский р-н, мкр Аксай-5",1-комнатная квартира,35.4 м²,7,9,Нет,Нет
3-комнатная квартира · 75.5 м² · 7/9 этаж,48 800 000〒,"Ауэзовский р-н, мкр Аксай-3Б 32 — CarCity",3-комнатная квартира,75.5 м²,7,9,Нет,Нет
2-комнатная квартира · 65 м² · 6/17 этаж,55 999 999〒,"Ауэзовский р-н, Навои 39",2-комнатная квартира,65 м²,6,17,Нет,Да
2-комнатная квартира · 50 м² · 5/7 этаж,46 290 000〒,"Ауэзовский р-н, мкр №1 — Саина-Жубанова",2-комнатная квартира,50 м²,5,7,Нет,Нет
1-комнатная квартира · 16 м² · 2/9 этаж,12 500 000〒,"Ауэзовский р-н, Жандосова — Саина",1-комнатная квартира,16 м²,2,9,Нет,Нет
3-комнатная квартира · 65 м² · 1/12 этаж,37 700 000〒,"Ауэзовский р-н, мкр Аксай-1А 9",3-комнатная квартира,65 м²,1,12,Нет,Нет
4-комнатная квартира · 137 м² · 4/7 этаж,97 000 000〒,"Ауэзовский р-н, мкр №8, 8 микрорайон — Абая угол Утеген батыра",4-комнатная квартира,137 м²,4,7,Нет,Да
2-комнатная квартира · 41.23 м² · 1/13 этаж,24 000 000〒,"Ауэзовский р-н, Райымбека 348/1",2-комнатная квартира,41.23 м²,1,13,Нет,Нет
3-комнатная квартира · 123 м² · 10/11 этаж,62 000 000〒,"Ауэзовский р-н, мкр Жетысу-3, Мкр. Жетысу-3 65",3-комнатная квартира,123 м²,10,11,Нет,Да
4-комнатная квартира · 90 м² · 6/9 этаж,63 000 000〒,"Ауэзовский р-н, мкр Аксай-5 5 — Жубанова Момышулы",4-комнатная квартира,90 м²,6,9,Нет,Нет
4-комнатная квартира · 175 м² · 7/14 этаж,119 000 000〒,"Ауэзовский р-н, Навои — Навои-Джандосова",4-комнатная квартира,175 м²,7,14,Нет,Да
4-комнатная квартира · 111 м² · 4/10 этаж,64 000 027〒,"Ауэзовский р-н, мкр Аксай-1А 28б",4-комнатная квартира,111 м²,4,10,Нет,Нет
4-комнатная квартира · 140 м² · 9/16 этаж,115 000 000〒,"Ауэзовский р-н, Утеген батыра 11",4-комнатная квартира,140 м²,9,16,Нет,Да
