title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
2-комнатная квартира · 45.4 м² · 2/5 этаж,31 500 000〒,"Жетысуский р-н, мкр Айнабулак-1",2-комнатная квартира,45.4 м²,2,5,Нет,Нет
4-комнатная квартира · 127.4 м² · 1/5 этаж,100 100 000〒,"Жетысуский р-н, ул. Чайковского 23/60",4-комнатная квартира,127.4 м²,1,5,Нет,Нет
1-комнатная квартира · 30 м² · 2/4 этаж,14 000 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Постышева 64в",1-комнатная квартира,30 м²,2,4,Нет,Нет
3-комнатная квартира · 63 м² · 4/4 этаж,33 500 000〒,"Жетысуский р-н, Бокейханова",3-комнатная квартира,63 м²,4,4,Нет,Нет
2-комнатная квартира · 61.5 м² · 4/5 этаж,33 500 000〒,"Жетысуский р-н, мкр Кулагер 59",2-комнатная квартира,61.5 м²,4,5,Нет,Нет
1-комнатная квартира · 40 м² · 2/5 этаж,23 900 000〒,"Жетысуский р-н, мкр Айнабулак-3, Макатаева",1-комнатная квартира,40 м²,2,5,Нет,Нет
1-комнатная квартира · 36 м² · 3/5 этаж,23 000 000〒,"Жетысуский р-н, мкр Айнабулак-3",1-комнатная квартира,36 м²,3,5,Нет,Нет
4-комнатная квартира · 87.2 м² · 2/5 этаж,31 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Есим хана — Мкр Кемел (Первомайское)",4-комнатная квартира,87.2 м²,2,5,Нет,Нет
3-комнатная квартира · 65 м² · 5/5 этаж,36 500 000〒,"Жетысуский р-н, мкр Айнабулак-2 49",3-комнатная квартира,65 м²,5,5,Нет,Нет
1-комнатная квартира · 47 м² · 9/9 этаж,26 500 000〒,"Жетысуский р-н, мкр Кулагер 29",1-комнатная квартира,47 м²,9,9,Нет,Нет
2-комнатная квартира · 46 м² · 2/5 этаж,31 500 000〒,"Жетысуский р-н, мкр Айнабулак-1 19 — Жумабаева | Макатаева | Гимназия №118 | Школа №129",2-комнатная квартира,46 м²,2,5,Нет,Нет
2-комнатная квартира · 40 м² · 2/2 этаж,19 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), .Вокзальная 20",2-комнатная квартира,40 м²,2,2,Нет,Нет
2-комнатная квартира · 52.6 м² · 3/8 этаж,32 000 000〒,"Жетысуский р-н, Северное кольцо 29",2-комнатная квартира,52.6 м²,3,8,Нет,Да
2-комнатная квартира · 47 м² · 12/13 этаж,33 100 000〒,"Жетысуский р-н, Есенова 160/3 — жк находятся возле тойота центра.,по ул суюнбая угол кл Баянауылская",2-комнатная квартира,47 м²,12,13,Нет,Да
2-комнатная квартира · 50 м² · 3/6 этаж,31 000 000〒,"Жетысуский р-н, мкр Айнабулак-2 32/2",2-комнатная квартира,50 м²,3,6,Нет,Нет
2-комнатная квартира · 45.4 м² · 2/5 этаж,31 500 000〒,"Жетысуский р-н, мкр Айнабулак-1 11",2-комнатная квартира,45.4 м²,2,5,Нет,Нет
2-комнатная квартира · 44.1 м² · 3/4 этаж,26 500 000〒,"Жетысуский р-н, Тимирязево",2-комнатная квартира,44.1 м²,3,4,Нет,Нет
2-комнатная квартира · 63 м² · 5/13 этаж,42 000 000〒,"Жетысуский р-н, Есенова 160/3",2-комнатная квартира,63 м²,5,13,Нет,Да
2-комнатная квартира · 60.4 м² · 3/5 этаж,26 000 000〒,"Жетысуский р-н, мкр Кокжиек",2-комнатная квартира,60.4 м²,3,5,Нет,Нет
2-комнатная квартира · 57 м² · 4/8 этаж,34 000 000〒,"Жетысуский р-н, Бокейханова 510Б",2-комнатная квартира,57 м²,4,8,Нет,Да
3-комнатная квартира · 84 м² · 1/9 этаж,44 000 000〒,"Жетысуский р-н, Чаплыгина — Гончарова",3-комнатная квартира,84 м²,1,9,Нет,Нет
2-комнатная квартира · 46.5 м² · 1/3 этаж,22 000 000〒,"Жетысуский р-н, Белинского — Белинский",2-комнатная квартира,46.5 м²,1,3,Нет,Нет
2-комнатная квартира · 44.22 м² · 5/5 этаж,30 000 000〒,"Жетысуский р-н, мкр Айнабулак-2 — Палладина",2-комнатная квартира,44.22 м²,5,5,Нет,Нет
2-комнатная квартира · 53 м² · 3/8 этаж,34 000 000〒,"Жетысуский р-н, Бокейханова 510 Б",2-комнатная квартира,53 м²,3,8,Нет,Да
2-комнатная квартира · 57 м² · 7/8 этаж,27 500 000〒,"Жетысуский р-н, Бокейханова 510Б",2-комнатная квартира,57 м²,7,8,Нет,Да
1-комнатная квартира · 32 м² · 1/5 этаж,25 500 000〒,"Жетысуский р-н, мкр Айнабулак-4",1-комнатная квартира,32 м²,1,5,Нет,Нет
2-комнатная квартира · 61 м² · 1/6 этаж,35 000 000〒,"Жетысуский р-н, мкр Кулагер",2-комнатная квартира,61 м²,1,6,Нет,Нет
3-комнатная квартира · 77 м² · 4/6 этаж,40 000 000〒,"Жетысуский р-н, мкр Кокжиек",3-комнатная квартира,77 м²,4,6,Нет,Нет
3-комнатная квартира · 68 м² · 4/5 этаж,44 500 000〒,"Жетысуский р-н, мкр Айнабулак-1",3-комнатная квартира,68 м²,4,5,Нет,Нет
2-комнатная квартира · 36.8 м² · 2/3 этаж,25 000 000〒,"Жетысуский р-н, мкр Дорожник",2-комнатная квартира,36.8 м²,2,3,Нет,Нет
2-комнатная квартира · 55.7 м² · 5/9 этаж,33 700 000〒,"Жетысуский р-н, Чаплыгина 1/1 — Казакова",2-комнатная квартира,55.7 м²,5,9,Нет,Нет
1-комнатная квартира · 37.7 м² · 1/9 этаж,16 000 000〒,"Жетысуский р-н, мкр Кокжиек, Жолымбет 42/5",1-комнатная квартира,37.7 м²,1,9,Нет,Да
2-комнатная квартира · 43 м² · 5/5 этаж,25 700 000〒,"Жетысуский р-н, мкр Айнабулак-3 120",2-комнатная квартира,43 м²,5,5,Нет,Нет
2-комнатная квартира · 44.7 м² · 3/5 этаж,30 500 000〒,"Жетысуский р-н, Райымбека",2-комнатная квартира,44.7 м²,3,5,Нет,Нет
1-комнатная квартира · 46 м² · 3/13 этаж,36 500 000〒,"Жетысуский р-н, Просп. Назарбаева 28",1-комнатная квартира,46 м²,3,13,Нет,Да
1-комнатная квартира · 40 м² · 6/8 этаж,23 500 000〒,"Жетысуский р-н, Северное кольцо 29",1-комнатная квартира,40 м²,6,8,Нет,Да
3-комнатная квартира · 60 м² · 5/5 этаж,37 000 000〒,"Жетысуский р-н, мкр Айнабулак-3",3-комнатная квартира,60 м²,5,5,Нет,Нет
3-комнатная квартира · 86.7 м² · 1/3 этаж,45 000 000〒,"Жетысуский р-н, Букейханова 19б",3-комнатная квартира,86.7 м²,1,3,Нет,Нет
1-комнатная квартира · 33.4 м² · 2/5 этаж,25 000 000〒,"Жетысуский р-н, Кок айдай 5",1-комнатная квартира,33.4 м²,2,5,Нет,Нет
1-комнатная квартира · 47 м² · 2/13 этаж,34 000 000〒,"Жетысуский р-н, Есенова 160/3 — проспект Суюнбая ул Баянауылская",1-комнатная квартира,47 м²,2,13,Нет,Да
1-комнатная квартира · 31.8 м² · 3/5 этаж,21 500 000〒,"Жетысуский р-н, мкр Айнабулак-2, Палладина",1-комнатная квартира,31.8 м²,3,5,Нет,Нет
1-комнатная квартира · 12 м² · 1 этаж,6 000 000〒,"Жетысуский р-н, Ақтолқын 12",1-комнатная квартира,12 м²,,,Нет,Нет
2-комнатная квартира · 53.7 м² · 1/5 этаж,33 500 000〒,"Жетысуский р-н, мкр Айнабулак-2",2-комнатная квартира,53.7 м²,1,5,Нет,Нет
1-комнатная квартира · 37 м² · 5/5 этаж,25 000 000〒,"Жетысуский р-н, мкр Кулагер 2 — Серикова",1-комнатная квартира,37 м²,5,5,Нет,Нет
2-комнатная квартира · 50.5 м² · 5/5 этаж,17 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Первомайские пруды 15",2-комнатная квартира,50.5 м²,5,5,Нет,Нет
2-комнатная квартира · 57 м² · 6/9 этаж,36 000 000〒,"Жетысуский р-н, Райымбека 243б",2-комнатная квартира,57 м²,6,9,Нет,Нет
2-комнатная квартира · 58 м² · 2/4 этаж,28 000 000〒,"Жетысуский р-н, Бокейханова 158 — Бокейханова Райымбека",2-комнатная квартира,58 м²,2,4,Нет,Нет
2-комнатная квартира · 54 м² · 4/9 этаж,20 250 000〒,"Жетысуский р-н, мкр Кокжиек, Жолымбет 42/5",2-комнатная квартира,54 м²,4,9,Нет,Да
2-комнатная квартира · 60 м² · 8/8 этаж,32 000 000〒,"Жетысуский р-н, мкр Дорожник 510Б — Dragon city",2-комнатная квартира,60 м²,8,8,Нет,Нет
2-комнатная квартира · 46 м² · 11/13 этаж,46 000 000〒,"Жетысуский р-н, Просп. Назарбаева 28",2-комнатная квартира,46 м²,11,13,Нет,Да
1-комнатная квартира · 36 м² · 5/6 этаж,27 000 000〒,"Жетысуский р-н, Торетай 94а — Сейфуллина Раимбека",1-комнатная квартира,36 м²,5,6,Нет,Да
1-комнатная квартира · 33 м² · 9/9 этаж,25 000 000〒,"Жетысуский р-н, Райымбека — ТРЦ Максима",1-комнатная квартира,33 м²,9,9,Нет,Да
4-комнатная квартира · 85 м² · 5/5 этаж,48 000 000〒,"Жетысуский р-н, мкр Айнабулак-4",4-комнатная квартира,85 м²,5,5,Нет,Нет
3-комнатная квартира · 69 м² · 1/5 этаж,36 000 000〒,"Жетысуский р-н, Геологов — Камаз Центр",3-комнатная квартира,69 м²,1,5,Нет,Нет
4-комнатная квартира · 145 м² · 4/6 этаж,73 000 000〒,"Жетысуский р-н, Набережная",4-комнатная квартира,145 м²,4,6,Нет,Да
2-комнатная квартира · 36 м² · 2/2 этаж,22 000 000〒,"Жетысуский р-н, Омарова 45 — ниже мкр Кулагер",2-комнатная квартира,36 м²,2,2,Нет,Нет
2-комнатная квартира · 59.6 м² · 5/5 этаж,35 000 000〒,"Жетысуский р-н, мкр Айнабулак-4 173",2-комнатная квартира,59.6 м²,5,5,Нет,Нет
3-комнатная квартира · 88 м² · 1/3 этаж,34 000 000〒,"Жетысуский р-н, Бокейханова 19а",3-комнатная квартира,88 м²,1,3,Нет,Нет
2-комнатная квартира · 65 м² · 1/9 этаж,37 000 000〒,"Жетысуский р-н, Райымбека 243В — Торговый дом Максима",2-комнатная квартира,65 м²,1,9,Нет,Нет
2-комнатная квартира · 58 м² · 4/10 этаж,39 000 000〒,"Жетысуский р-н, Райымбека 241 г",2-комнатная квартира,58 м²,4,10,Нет,Да
2-комнатная квартира · 56.8 м² · 3/8 этаж,36 500 000〒,"Жетысуский р-н, Бокейханова",2-комнатная квартира,56.8 м²,3,8,Нет,Нет
1-комнатная квартира · 46.3 м² · 3/3 этаж,24 500 000〒,"Жетысуский р-н, мкр Дорожник 24 — Находится возле рынка Арлан, Кенжехан",1-комнатная квартира,46.3 м²,3,3,Нет,Нет
2-комнатная квартира · 50 м² · 10/12 этаж,32 000 000〒,"Жетысуский р-н, райымбека 259",2-комнатная квартира,50 м²,10,12,Нет,Нет
3-комнатная квартира · 81.7 м² · 10/13 этаж,60 000 000〒,"Жетысуский р-н, Просп. Назарбаева 28",3-комнатная квартира,81.7 м²,10,13,Нет,Да
1-комнатная квартира · 32.7 м² · 1/5 этаж,21 500 000〒,"Жетысуский р-н, мкр Айнабулак-1",1-комнатная квартира,32.7 м²,1,5,Нет,Нет
2-комнатная квартира · 56.9 м² · 7/9 этаж,40 500 000〒,"Жетысуский р-н, Райымбека 247а — Цена Топ Рекомендую!!!",2-комнатная квартира,56.9 м²,7,9,Нет,Нет
2-комнатная квартира · 44.6 м² · 5/5 этаж,27 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 90",2-комнатная квартира,44.6 м²,5,5,Нет,Нет
3-комнатная квартира · 93 м² · 5/9 этаж,50 000 000〒,"Жетысуский р-н, мкр Кулагер 1 — Серикова",3-комнатная квартира,93 м²,5,9,Нет,Нет
2-комнатная квартира · 50.3 м² · 8/8 этаж,32 990 000〒,"Жетысуский р-н, Северное кольцо 29 — Бокейханова 510 Б",2-комнатная квартира,50.3 м²,8,8,Нет,Да
3-комнатная квартира · 70 м² · 5/5 этаж,34 000 000〒,"Жетысуский р-н, мкр Кокжиек, Геологов 8",3-комнатная квартира,70 м²,5,5,Нет,Нет
1-комнатная квартира · 40 м² · 4/5 этаж,23 500 000〒,"Жетысуский р-н, мкр Айнабулак-3 — Жумабаева | Макатаева | Гимназия №110 | Школа №129",1-комнатная квартира,40 м²,4,5,Нет,Нет
1-комнатная квартира · 42 м² · 2/5 этаж,23 500 000〒,"Жетысуский р-н, мкр Айнабулак-3 — Жумабаева | Макатаева | Гимназия №110 | Школа №129",1-комнатная квартира,42 м²,2,5,Нет,Нет
1-комнатная квартира · 35 м² · 3/5 этаж,23 900 000〒,"Жетысуский р-н, мкр Айнабулак-3 — Жумабаева | Макатаева | Гимназия №110 | Школа №129 | Гений  ​Образовательный центр",1-комнатная квартира,35 м²,3,5,Нет,Нет
1-комнатная квартира · 30.7 м² · 3/4 этаж,17 900 000〒,"Жетысуский р-н, мкр Айнабулак-1 29",1-комнатная квартира,30.7 м²,3,4,Нет,Нет
2-комнатная квартира · 48.7 м² · 3/5 этаж,35 500 000〒,"Жетысуский р-н, Омарова 95 — Цена Топ Рекомендую!!!",2-комнатная квартира,48.7 м²,3,5,Нет,Нет
2-комнатная квартира · 48 м² · 3/13 этаж,47 000 000〒,"Жетысуский р-н, Просп. Назарбаева 28",2-комнатная квартира,48 м²,3,13,Нет,Да
1-комнатная квартира · 21 м² · 4/4 этаж,10 500 000〒,"Жетысуский р-н, Макаренко 62",1-комнатная квартира,21 м²,4,4,Нет,Нет
2-комнатная квартира · 52.8 м² · 2/5 этаж,35 000 000〒,"Жетысуский р-н, Райымбека 167б — Наурызбай батыра",2-комнатная квартира,52.8 м²,2,5,Нет,Нет
2-комнатная квартира · 35.3 м² · 1/2 этаж,28 000 000〒,"Жетысуский р-н, Вольная 9 — Ул. Сейфулина-Райымбека(за Абди)",2-комнатная квартира,35.3 м²,1,2,Нет,Нет
4-комнатная квартира · 82 м² · 5/5 этаж,52 000 000〒,"Жетысуский р-н, мкр Айнабулак-4",4-комнатная квартира,82 м²,5,5,Нет,Нет
3-комнатная квартира · 71.2 м² · 2/9 этаж,25 950 000〒,"Жетысуский р-н, мкр Кокжиек, Жолымбет 65",3-комнатная квартира,71.2 м²,2,9,Нет,Нет
2-комнатная квартира · 50 м² · 3/12 этаж,50 000 000〒,"Жетысуский р-н, Райымбека 259 — Розыбакиева Райымбека",2-комнатная квартира,50 м²,3,12,Нет,Да
2-комнатная квартира · 51 м² · 5/6 этаж,28 500 000〒,"Жетысуский р-н, мкр Айнабулак-2 32/2",2-комнатная квартира,51 м²,5,6,Нет,Нет
2-комнатная квартира · 56.8 м² · 4/8 этаж,36 000 000〒,"Жетысуский р-н, Бокейханова 510 Б",2-комнатная квартира,56.8 м²,4,8,Нет,Да
3-комнатная квартира · 94 м² · 2/3 этаж,49 000 000〒,"Жетысуский р-н, мкр Дорожник",3-комнатная квартира,94 м²,2,3,Нет,Нет
2-комнатная квартира · 58.7 м² · 5/5 этаж,27 000 000〒,"Жетысуский р-н, мкр Кулагер 92/1 — Ратушного 92/1",2-комнатная квартира,58.7 м²,5,5,Нет,Нет
1-комнатная квартира · 40 м² · 4/13 этаж,29 000 000〒,"Жетысуский р-н, Есенова 160/3 — Toyota центр",1-комнатная квартира,40 м²,4,13,Нет,Да
1-комнатная квартира · 37 м² · 5/5 этаж,25 500 000〒,"Жетысуский р-н, проспект Райымбека 167в — Ташкенская/Наурызбай батыра",1-комнатная квартира,37 м²,5,5,Нет,Нет
3-комнатная квартира · 69 м² · 2/3 этаж,42 000 000〒,"Жетысуский р-н, мкр Дорожник",3-комнатная квартира,69 м²,2,3,Нет,Нет
2-комнатная квартира · 64 м² · 4/6 этаж,30 000 000〒,"Жетысуский р-н, мкр Кокжиек 52",2-комнатная квартира,64 м²,4,6,Нет,Нет
1-комнатная квартира · 40.6 м² · 12/13 этаж,31 000 000〒,"Жетысуский р-н, Есенова 160/3 — Тайота центр",1-комнатная квартира,40.6 м²,12,13,Да,Да
2-комнатная квартира · 45 м² · 5/5 этаж,26 000 000〒,"Жетысуский р-н, мкр Айнабулак-1",2-комнатная квартира,45 м²,5,5,Нет,Нет
1-комнатная квартира · 34 м² · 4/5 этаж,24 000 000〒,"Жетысуский р-н, мкр Айнабулак-2",1-комнатная квартира,34 м²,4,5,Нет,Нет
3-комнатная квартира · 55 м² · 1/2 этаж,35 000 000〒,"Жетысуский р-н, Суюнбая 47 — Сидоркина",3-комнатная квартира,55 м²,1,2,Нет,Нет
1-комнатная квартира · 36.6 м² · 4/5 этаж,23 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское), Мкр кемел ул казанат",1-комнатная квартира,36.6 м²,4,5,Нет,Нет
3-комнатная квартира · 63.4 м² · 6/9 этаж,36 400 000〒,"Жетысуский р-н, Райымбека 241",3-комнатная квартира,63.4 м²,6,9,Нет,Да
1-комнатная квартира · 24 м² · 2/2 этаж,14 500 000〒,"Жетысуский р-н, мкр Кемел (Первомайское) — Аксуат",1-комнатная квартира,24 м²,2,2,Нет,Нет
3-комнатная квартира · 75 м² · 2/6 этаж,40 000 000〒,"Жетысуский р-н, мкр Кокжиек 4",3-комнатная квартира,75 м²,2,6,Нет,Нет
1-комнатная квартира · 18.1 м² · 2/2 этаж,10 800 000〒,"Жетысуский р-н, Толстого 3 — Рихарда Зорге",1-комнатная квартира,18.1 м²,2,2,Нет,Нет
3-комнатная квартира · 92 м² · 2/9 этаж,44 999 999〒,"Жетысуский р-н, мкр Кулагер",3-комнатная квартира,92 м²,2,9,Нет,Нет
4-комнатная квартира · 85 м² · 3/5 этаж,70 000 000〒,"Жетысуский р-н, мкр Айнабулак-4 179",4-комнатная квартира,85 м²,3,5,Нет,Нет
1-комнатная квартира · 40 м² · 3/5 этаж,22 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 137",1-комнатная квартира,40 м²,3,5,Нет,Нет
2-комнатная квартира · 56 м² · 4/5 этаж,40 000 000〒,"Жетысуский р-н, мкр Айнабулак-1 2.",2-комнатная квартира,56 м²,4,5,Нет,Нет
1-комнатная квартира · 42 м² · 3/5 этаж,26 200 000〒,"Жетысуский р-н, мкр Айнабулак-4 175",1-комнатная квартира,42 м²,3,5,Нет,Нет
1-комнатная квартира · 38 м² · 9/13 этаж,25 000 000〒,"Жетысуский р-н, Есенова 160/3",1-комнатная квартира,38 м²,9,13,Нет,Да
1-комнатная квартира · 47 м² · 4/13 этаж,35 000 000〒,"Жетысуский р-н, Есенова",1-комнатная квартира,47 м²,4,13,Нет,Да
1-комнатная квартира · 47.4 м² · 6/6 этаж,23 000 000〒,"Жетысуский р-н, мкр Кулагер — Находится возле школы гимназии №148",1-комнатная квартира,47.4 м²,6,6,Нет,Нет
1-комнатная квартира · 40 м² · 2/3 этаж,25 000 000〒,"Жетысуский р-н, Рыскулова 35 — Жансугурова",1-комнатная квартира,40 м²,2,3,Нет,Нет
1-комнатная квартира · 40 м² · 2/6 этаж,24 500 000〒,"Жетысуский р-н, мкр Кокжиек 30",1-комнатная квартира,40 м²,2,6,Нет,Нет
2-комнатная квартира · 47 м² · 1/3 этаж,25 000 000〒,"Жетысуский р-н, бокейханова 19 а",2-комнатная квартира,47 м²,1,3,Нет,Нет
1-комнатная квартира · 43.25 м² · 4/9 этаж,4 000 000〒,"Жетысуский р-н, мкр Кокжиек 8 — Жолымбет 42/5",1-комнатная квартира,43.25 м²,4,9,Нет,Нет
1-комнатная квартира · 28 м² · 1/5 этаж,20 000 000〒,"Жетысуский р-н, мкр Дорожник 36/2",1-комнатная квартира,28 м²,1,5,Нет,Нет
1-комнатная квартира · 39.6 м² · 6/12 этаж,26 900 000〒,"Жетысуский р-н, Райымбека 259",1-комнатная квартира,39.6 м²,6,12,Нет,Да
1-комнатная квартира · 35 м² · 2/5 этаж,26 000 000〒,"Жетысуский р-н, Райымбека батыра 167г — Наурызбай батыра",1-комнатная квартира,35 м²,2,5,Нет,Нет
1-комнатная квартира · 39 м² · 1/12 этаж,32 000 000〒,"Жетысуский р-н, Райымбека — Скрябина",1-комнатная квартира,39 м²,1,12,Нет,Да
2-комнатная квартира · 65 м² · 5/6 этаж,31 000 000〒,"Жетысуский р-н, мкр Кокжиек 59",2-комнатная квартира,65 м²,5,6,Нет,Нет
1-комнатная квартира · 46 м² · 4/9 этаж,31 000 000〒,"Жетысуский р-н, Райымбека — трц Максима",1-комнатная квартира,46 м²,4,9,Нет,Да
2-комнатная квартира · 47 м² · 7/13 этаж,38 000 000〒,"Жетысуский р-н, Есенова 160/3 — Суюнбая Баянаульская",2-комнатная квартира,47 м²,7,13,Нет,Да
2-комнатная квартира · 42.5 м² · 3/3 этаж,25 500 000〒,"Жетысуский р-н, мкр Кокжиек, Талант 32",2-комнатная квартира,42.5 м²,3,3,Нет,Нет
1-комнатная квартира · 38 м² · 8/8 этаж,22 500 000〒,"Жетысуский р-н, Северное кольцо 29",1-комнатная квартира,38 м²,8,8,Нет,Да
1-комнатная квартира · 41 м² · 5/5 этаж,23 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 141",1-комнатная квартира,41 м²,5,5,Нет,Нет
3-комнатная квартира · 65 м² · 5/5 этаж,30 500 000〒,"Жетысуский р-н, мкр Айнабулак-3",3-комнатная квартира,65 м²,5,5,Нет,Нет
1-комнатная квартира · 32 м² · 1/5 этаж,18 000 000〒,"Жетысуский р-н, проспект Рыскулова",1-комнатная квартира,32 м²,1,5,Нет,Нет
1-комнатная квартира · 35 м² · 5/5 этаж,16 950 000〒,"Жетысуский р-н, Дулыга 18 — Мкр КЕМЕЛ ( район Первомайки)",1-комнатная квартира,35 м²,5,5,Нет,Нет
1-комнатная квартира · 36 м² · 3/5 этаж,14 800 000〒,"Жетысуский р-н, мкр Кокжиек 47а — Поликлиника 21",1-комнатная квартира,36 м²,3,5,Нет,Нет
2-комнатная квартира · 57.8 м² · 7/9 этаж,36 500 000〒,"Жетысуский р-н, Райымбека 243 А",2-комнатная квартира,57.8 м²,7,9,Нет,Да
3-комнатная квартира · 60 м² · 2/5 этаж,45 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 114",3-комнатная квартира,60 м²,2,5,Нет,Нет
2-комнатная квартира · 54 м² · 5/12 этаж,37 000 000〒,"Жетысуский р-н, Райымбека 259",2-комнатная квартира,54 м²,5,12,Нет,Да
1-комнатная квартира · 38 м² · 4/9 этаж,15 000 000〒,"Жетысуский р-н, Жолымбет",1-комнатная квартира,38 м²,4,9,Нет,Да
2-комнатная квартира · 55.1 м² · 1/9 этаж,29 500 000〒,"Жетысуский р-н, Столетова 13",2-комнатная квартира,55.1 м²,1,9,Нет,Нет
1-комнатная квартира · 37 м² · 4/5 этаж,24 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 138",1-комнатная квартира,37 м²,4,5,Нет,Нет
3-комнатная квартира · 68 м² · 10/12 этаж,40 900 000〒,"Жетысуский р-н, Райымбека 259 — ТРЦ Maxima",3-комнатная квартира,68 м²,10,12,Нет,Да
2-комнатная квартира · 50 м² · 3/5 этаж,32 000 000〒,"Жетысуский р-н, мкр Кулагер, Ул.Серикова 17 — Акимат, ЦОН , Парк ""Гулдер"", напротив магазина ""Хозяюшка"".",2-комнатная квартира,50 м²,3,5,Нет,Нет
1-комнатная квартира · 36 м² · 1/6 этаж,19 500 000〒,"Жетысуский р-н, мкр Кокжиек",1-комнатная квартира,36 м²,1,6,Нет,Нет
1-комнатная квартира · 40 м² · 2/6 этаж,19 500 000〒,"Жетысуский р-н, мкр Кокжиек",1-комнатная квартира,40 м²,2,6,Нет,Нет
2-комнатная квартира · 49 м² · 3/5 этаж,35 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 131",2-комнатная квартира,49 м²,3,5,Нет,Нет
2-комнатная квартира · 59 м² · 3/5 этаж,38 000 000〒,"Жетысуский р-н, мкр Кулагер, Серикова 33 — Омарова",2-комнатная квартира,59 м²,3,5,Нет,Нет
1-комнатная квартира · 18 м² · 3/4 этаж,10 900 000〒,"Жетысуский р-н, Макаренко — Рыскулова - Жансугурова",1-комнатная квартира,18 м²,3,4,Нет,Нет
1-комнатная квартира · 30 м² · 1/4 этаж,19 500 000〒,"Жетысуский р-н, Акпаева 59 б — Тохтарова",1-комнатная квартира,30 м²,1,4,Нет,Нет
4-комнатная квартира · 83.5 м² · 5/5 этаж,59 999 999〒,"Жетысуский р-н, мкр Айнабулак-4 183 — Жумабаева",4-комнатная квартира,83.5 м²,5,5,Нет,Нет
1-комнатная квартира · 31 м² · 2/5 этаж,24 500 000〒,"Жетысуский р-н, мкр Айнабулак-4 175 — Улица Жумабаева",1-комнатная квартира,31 м²,2,5,Нет,Нет
1-комнатная квартира · 40 м² · 4/13 этаж,32 000 000〒,"Жетысуский р-н, Есенова 160/3",1-комнатная квартира,40 м²,4,13,Нет,Да
1-комнатная квартира · 45.2 м² · 1/9 этаж,30 000 000〒,"Жетысуский р-н, мкр Кулагер 14",1-комнатная квартира,45.2 м²,1,9,Нет,Нет
2-комнатная квартира · 64 м² · 6/9 этаж,36 000 000〒,"Жетысуский р-н, мкр Айнабулак-2",2-комнатная квартира,64 м²,6,9,Нет,Нет
2-комнатная квартира · 40 м² · 2/2 этаж,20 500 000〒,"Жетысуский р-н, Торетай 27",2-комнатная квартира,40 м²,2,2,Нет,Нет
3-комнатная квартира · 100 м² · 9/9 этаж,48 000 000〒,"Жетысуский р-н, Столетова — Гончарова",3-комнатная квартира,100 м²,9,9,Нет,Нет
1-комнатная квартира · 35.5 м² · 4/6 этаж,23 000 000〒,"Жетысуский р-н, мкр Кокжиек",1-комнатная квартира,35.5 м²,4,6,Нет,Нет
3-комнатная квартира · 69.67 м² · 2/9 этаж,46 751 357〒,"Жетысуский р-н, Райымбека 219Б",3-комнатная квартира,69.67 м²,2,9,Нет,Нет
4-комнатная квартира · 100 м² · 9/9 этаж,49 000 000〒,"Жетысуский р-н, Столетова — Гончарова",4-комнатная квартира,100 м²,9,9,Нет,Нет
3-комнатная квартира · 100 м² · 9/9 этаж,49 000 000〒,"Жетысуский р-н, Столетова — Гончарова",3-комнатная квартира,100 м²,9,9,Нет,Нет
1-комнатная квартира · 35.6 м² · 4/5 этаж,21 000 000〒,"Жетысуский р-н, мкр Айнабулак-3 — пав",1-комнатная квартира,35.6 м²,4,5,Нет,Нет
3-комнатная квартира · 69.5 м² · 10/13 этаж,60 000 000〒,"Жетысуский р-н, Просп. Назарбаева",3-комнатная квартира,69.5 м²,10,13,Нет,Да
2-комнатная квартира · 38 м² · 1/2 этаж,19 000 000〒,"Жетысуский р-н, мкр Кулагер, Омарова — Серикова",2-комнатная квартира,38 м²,1,2,Нет,Нет
1-комнатная квартира · 16 м² · 3/3 этаж,10 000 000〒,"Жетысуский р-н, мкр Кулагер, Ратушного 98А",1-комнатная квартира,16 м²,3,3,Нет,Нет
2-комнатная квартира · 66.9 м² · 5/9 этаж,38 000 000〒,"Жетысуский р-н, мкр Кулагер 35",2-комнатная квартира,66.9 м²,5,9,Нет,Нет
2-комнатная квартира · 53.2 м² · 8/8 этаж,28 000 000〒,"Жетысуский р-н, Бокейханова 510Б",2-комнатная квартира,53.2 м²,8,8,Нет,Да
1-комнатная квартира · 43 м² · 5/6 этаж,20 000 000〒,"Жетысуский р-н, мкр Кокжиек 27",1-комнатная квартира,43 м²,5,6,Нет,Нет
3-комнатная квартира · 92 м² · 6/9 этаж,44 499 999〒,"Жетысуский р-н, мкр Кулагер",3-комнатная квартира,92 м²,6,9,Нет,Нет
